# x,y,susceptibility,density
-1.670250000000000000e+06,1.743500000000000000e+06,4.308858552320538049e-02,3.764847346254742888e+01
-1.670000000000000000e+06,1.743500000000000000e+06,4.363019854040714463e-02,3.780654239633548741e+01
-1.669750000000000000e+06,1.743500000000000000e+06,4.407502775683466711e-02,3.807866556294095517e+01
-1.669500000000000000e+06,1.743500000000000000e+06,4.419282122921086575e-02,3.825182039911459242e+01
-1.669250000000000000e+06,1.743500000000000000e+06,4.386470127721789347e-02,3.796134368466090336e+01
-1.669000000000000000e+06,1.743500000000000000e+06,4.296861223226425275e-02,3.708805910997079991e+01
-1.668750000000000000e+06,1.743500000000000000e+06,4.202305598139302600e-02,3.579075567297127236e+01
-1.668500000000000000e+06,1.743500000000000000e+06,4.070020525611880990e-02,3.381576527689514933e+01
-1.668250000000000000e+06,1.743500000000000000e+06,3.840538288917705323e-02,3.130265456360478993e+01
-1.668000000000000000e+06,1.743500000000000000e+06,3.442277395734277823e-02,2.971040091256969617e+01
-1.667750000000000000e+06,1.743500000000000000e+06,2.982332518476540906e-02,3.110925322589378084e+01
-1.667500000000000000e+06,1.743500000000000000e+06,2.732973682386341530e-02,3.223702999323967333e+01
-1.667250000000000000e+06,1.743500000000000000e+06,2.543825294447724095e-02,3.157028358794468659e+01
-1.667000000000000000e+06,1.743500000000000000e+06,2.362444654823110668e-02,2.883121326585893485e+01
-1.666750000000000000e+06,1.743500000000000000e+06,2.241744591794600505e-02,2.666554873888549082e+01
-1.666500000000000000e+06,1.743500000000000000e+06,2.139869954991849288e-02,2.506767491926308367e+01
-1.666250000000000000e+06,1.743500000000000000e+06,2.132960597336201747e-02,2.517630619812319992e+01
-1.666000000000000000e+06,1.743500000000000000e+06,2.216663900758852890e-02,2.632231622528831849e+01
-1.665750000000000000e+06,1.743500000000000000e+06,2.329642236040312120e-02,2.951147933519678190e+01
-1.665500000000000000e+06,1.743500000000000000e+06,2.417802849041561508e-02,3.307606045749531631e+01
-1.665250000000000000e+06,1.743500000000000000e+06,2.526499830368972299e-02,3.631556112999078323e+01
-1.665000000000000000e+06,1.743500000000000000e+06,2.608766137238077709e-02,3.898400757083447843e+01
-1.664750000000000000e+06,1.743500000000000000e+06,2.641176895511415657e-02,4.079913515987720984e+01
-1.664500000000000000e+06,1.743500000000000000e+06,2.646048840519499290e-02,4.105571751382279899e+01
-1.664250000000000000e+06,1.743500000000000000e+06,2.640503873619265418e-02,3.948470321442511022e+01
-1.664000000000000000e+06,1.743500000000000000e+06,2.593739819727072793e-02,3.663884520785563836e+01
-1.663750000000000000e+06,1.743500000000000000e+06,2.486258537634242205e-02,3.378468752473395398e+01
-1.663500000000000000e+06,1.743500000000000000e+06,2.385771860598991101e-02,3.013784631844885098e+01
-1.663250000000000000e+06,1.743500000000000000e+06,2.264658708954410404e-02,2.576606599398888875e+01
-1.663000000000000000e+06,1.743500000000000000e+06,2.092321137595742897e-02,2.290380367427070496e+01
-1.662750000000000000e+06,1.743500000000000000e+06,2.044858021594446462e-02,2.149188722606987767e+01
-1.662500000000000000e+06,1.743500000000000000e+06,2.004376128440868432e-02,1.998996322567268180e+01
-1.662250000000000000e+06,1.743500000000000000e+06,1.946348583082005423e-02,1.832292401307699947e+01
-1.662000000000000000e+06,1.743500000000000000e+06,1.893962392959354368e-02,1.656072005254270607e+01
-1.661750000000000000e+06,1.743500000000000000e+06,1.854174413508984098e-02,1.543390149424305946e+01
-1.661500000000000000e+06,1.743500000000000000e+06,1.813436600890924733e-02,1.438876875458311133e+01
-1.661250000000000000e+06,1.743500000000000000e+06,1.778621498555114921e-02,1.366394783501692700e+01
-1.661000000000000000e+06,1.743500000000000000e+06,1.754852832546960339e-02,1.392404525138977078e+01
-1.660750000000000000e+06,1.743500000000000000e+06,1.746372593940374862e-02,1.441936587371213818e+01
-1.660500000000000000e+06,1.743500000000000000e+06,1.755336073664401364e-02,1.465279364086711666e+01
-1.660250000000000000e+06,1.743500000000000000e+06,1.794383103891158959e-02,1.500027773808426446e+01
-1.660000000000000000e+06,1.743500000000000000e+06,1.829916699302505667e-02,1.519052688106381765e+01
-1.659750000000000000e+06,1.743500000000000000e+06,1.847275321179568663e-02,1.486560737533739029e+01
-1.659500000000000000e+06,1.743500000000000000e+06,1.816018655666848391e-02,1.357954009348964064e+01
-1.659250000000000000e+06,1.743500000000000000e+06,1.650325892308543430e-02,6.168228493077094754e-01
-1.659000000000000000e+06,1.743500000000000000e+06,1.436697456512989191e-02,-1.431869697190927582e+01
-1.658750000000000000e+06,1.743500000000000000e+06,1.186687510887345087e-02,-1.797444954095877279e+01
-1.658500000000000000e+06,1.743500000000000000e+06,4.144122514901399379e-03,-5.206073265258453375e+00
-1.658250000000000000e+06,1.743500000000000000e+06,1.611764662678316640e-03,-2.234669680281882620e+00
-1.658000000000000000e+06,1.743500000000000000e+06,8.503453969067181761e-04,-1.656747742846732763e+00
-1.657750000000000000e+06,1.743500000000000000e+06,2.459649140592878869e-04,-1.433595204053688121e+00
-1.657500000000000000e+06,1.743500000000000000e+06,-8.526013042199631631e-04,-1.571744900971850711e+00
-1.657250000000000000e+06,1.743500000000000000e+06,-9.055659115151659666e-04,-1.858303685679800310e+00
-1.657000000000000000e+06,1.743500000000000000e+06,-4.706527932948373349e-03,-7.306475245819541442e+00
-1.656750000000000000e+06,1.743500000000000000e+06,-7.598834913276467096e-03,-1.098243279057149380e+01
-1.688750000000000000e+06,1.743750000000000000e+06,-5.614042871998625728e-05,1.355898300179859461e+00
-1.688500000000000000e+06,1.743750000000000000e+06,-3.013710077363895845e-05,1.360250740978898421e+00
-1.688250000000000000e+06,1.743750000000000000e+06,1.688175483890996809e-06,1.358453844436382951e+00
-1.688000000000000000e+06,1.743750000000000000e+06,-1.178967243910256091e-05,1.372702600151313845e+00
-1.687750000000000000e+06,1.743750000000000000e+06,-3.195087210734193217e-04,1.296144578560870286e+00
-1.687500000000000000e+06,1.743750000000000000e+06,-1.842944713846578209e-03,-6.108073123162114371e-01
-1.687250000000000000e+06,1.743750000000000000e+06,-7.986672511576545230e-03,-1.093817129634444996e+01
-1.687000000000000000e+06,1.743750000000000000e+06,-9.068121193654229972e-03,-1.330462639456567331e+01
-1.686750000000000000e+06,1.743750000000000000e+06,-9.297206163919755073e-03,-1.384283950148261511e+01
-1.686500000000000000e+06,1.743750000000000000e+06,-9.470899460527953950e-03,-1.579974807130716385e+01
-1.686250000000000000e+06,1.743750000000000000e+06,-9.674743432659060893e-03,-2.748571507239284983e+01
-1.686000000000000000e+06,1.743750000000000000e+06,-9.483966796635143193e-03,-3.207908461707120296e+01
-1.685750000000000000e+06,1.743750000000000000e+06,-9.169714249173607779e-03,-4.123809589580935153e+01
-1.685500000000000000e+06,1.743750000000000000e+06,-8.988959144351077457e-03,-4.730743578340519662e+01
-1.685250000000000000e+06,1.743750000000000000e+06,-8.905855820313959836e-03,-5.064550412027284665e+01
-1.685000000000000000e+06,1.743750000000000000e+06,-8.944442679478359359e-03,-5.694439931100885133e+01
-1.684750000000000000e+06,1.743750000000000000e+06,-9.074986405228940844e-03,-6.069682878239373736e+01
-1.684500000000000000e+06,1.743750000000000000e+06,-7.413813175336736450e-03,-6.676591776613776119e+01
-1.684250000000000000e+06,1.743750000000000000e+06,4.995070517737579263e-03,-7.918469849837924812e+01
-1.684000000000000000e+06,1.743750000000000000e+06,5.552653652178426991e-03,-9.435926581624704568e+01
-1.683750000000000000e+06,1.743750000000000000e+06,7.044558195666267286e-03,-1.073864318884322699e+02
-1.683500000000000000e+06,1.743750000000000000e+06,1.025419743743286038e-02,-1.193654938741307490e+02
-1.683250000000000000e+06,1.743750000000000000e+06,1.513152669638115344e-02,-1.307746270604729375e+02
-1.683000000000000000e+06,1.743750000000000000e+06,1.755713107586068245e-02,-1.407673384402240231e+02
-1.682750000000000000e+06,1.743750000000000000e+06,1.791510569970830580e-02,-1.455660347984455711e+02
-1.682500000000000000e+06,1.743750000000000000e+06,1.768805956697412640e-02,-1.470091806662578620e+02
-1.682250000000000000e+06,1.743750000000000000e+06,1.737110193500628064e-02,-1.499860442255738917e+02
-1.682000000000000000e+06,1.743750000000000000e+06,1.730733012820258321e-02,-1.518759667502504271e+02
-1.681750000000000000e+06,1.743750000000000000e+06,1.738388372658276892e-02,-1.520517040205948547e+02
-1.681500000000000000e+06,1.743750000000000000e+06,1.733293466900794055e-02,-1.521971508684461014e+02
-1.681250000000000000e+06,1.743750000000000000e+06,1.728158587933674439e-02,-1.523048269120966438e+02
-1.681000000000000000e+06,1.743750000000000000e+06,1.728339301947887097e-02,-1.523064923636155186e+02
-1.680750000000000000e+06,1.743750000000000000e+06,1.734043738563613435e-02,-1.521589140946862813e+02
-1.680500000000000000e+06,1.743750000000000000e+06,1.745062271689193367e-02,-1.518669291966049286e+02
-1.680250000000000000e+06,1.743750000000000000e+06,1.760098268390460075e-02,-1.514128393758191464e+02
-1.680000000000000000e+06,1.743750000000000000e+06,1.775421319618217253e-02,-1.508085447707016442e+02
-1.679750000000000000e+06,1.743750000000000000e+06,1.787260744513566313e-02,-1.502045644557322248e+02
-1.679500000000000000e+06,1.743750000000000000e+06,1.802201943282280561e-02,-1.486434962692967474e+02
-1.679250000000000000e+06,1.743750000000000000e+06,1.820043649618777182e-02,-1.461334046283533894e+02
-1.679000000000000000e+06,1.743750000000000000e+06,1.827903378131492951e-02,-1.451632414666161708e+02
-1.678750000000000000e+06,1.743750000000000000e+06,1.817263492730059049e-02,-1.446287932390490312e+02
-1.678500000000000000e+06,1.743750000000000000e+06,1.772730064388536309e-02,-1.413500090405354968e+02
-1.678250000000000000e+06,1.743750000000000000e+06,1.756170157745624849e-02,-1.393643618156359594e+02
-1.678000000000000000e+06,1.743750000000000000e+06,1.736315994911126481e-02,-1.348247168408560412e+02
-1.677750000000000000e+06,1.743750000000000000e+06,1.742412211219809826e-02,-1.288026525363181918e+02
-1.677500000000000000e+06,1.743750000000000000e+06,1.870275114354072454e-02,-1.179165435278253256e+02
-1.677250000000000000e+06,1.743750000000000000e+06,1.976573710831219799e-02,-1.087086573855789027e+02
-1.677000000000000000e+06,1.743750000000000000e+06,2.100971742811266751e-02,-9.212166231946662265e+01
-1.676750000000000000e+06,1.743750000000000000e+06,2.246202508390124364e-02,-7.820759631513263344e+01
-1.676500000000000000e+06,1.743750000000000000e+06,2.301461704244764372e-02,-7.182300494226885235e+01
-1.676250000000000000e+06,1.743750000000000000e+06,2.354946151610119720e-02,-6.655622438024866483e+01
-1.676000000000000000e+06,1.743750000000000000e+06,2.479621294663014730e-02,-5.921490671763751834e+01
-1.675750000000000000e+06,1.743750000000000000e+06,2.641669440159674642e-02,-4.151143175623437287e+01
-1.675500000000000000e+06,1.743750000000000000e+06,2.711002959678415758e-02,-3.009232849714098279e+01
-1.675250000000000000e+06,1.743750000000000000e+06,2.964602176217784324e-02,-2.489927945047386970e+01
-1.675000000000000000e+06,1.743750000000000000e+06,3.189646793136896585e-02,-2.124196965196321685e+01
-1.674750000000000000e+06,1.743750000000000000e+06,3.299535452180202277e-02,-1.872928764333551044e+01
-1.674500000000000000e+06,1.743750000000000000e+06,3.367272605980287103e-02,-1.744919558121304703e+01
-1.674250000000000000e+06,1.743750000000000000e+06,3.473039009066430927e-02,-1.707147189609520410e+01
-1.674000000000000000e+06,1.743750000000000000e+06,3.460889321736582147e-02,-1.684637269534712800e+01
-1.673750000000000000e+06,1.743750000000000000e+06,3.484253671570042288e-02,-1.676188423911523273e+01
-1.673500000000000000e+06,1.743750000000000000e+06,3.502631717268456235e-02,-1.702997073156228680e+01
-1.673250000000000000e+06,1.743750000000000000e+06,3.626515767284335667e-02,-1.694438386161888843e+01
-1.673000000000000000e+06,1.743750000000000000e+06,3.695783082892439841e-02,-1.603703984965360974e+01
-1.672750000000000000e+06,1.743750000000000000e+06,3.688736255087290972e-02,-1.325417496958186803e+01
-1.672500000000000000e+06,1.743750000000000000e+06,3.649908038041793645e-02,1.863034258392548281e+01
-1.672250000000000000e+06,1.743750000000000000e+06,3.864278993326125677e-02,3.483291326054597903e+01
-1.672000000000000000e+06,1.743750000000000000e+06,3.959629412351589606e-02,3.616215245113460242e+01
-1.671750000000000000e+06,1.743750000000000000e+06,4.048738204114490924e-02,3.644184101059454406e+01
-1.671500000000000000e+06,1.743750000000000000e+06,4.141202649318145856e-02,3.564061532119535514e+01
-1.671250000000000000e+06,1.743750000000000000e+06,4.205233262678742534e-02,3.592511300563899113e+01
-1.671000000000000000e+06,1.743750000000000000e+06,4.234516141168959136e-02,3.664203714712738247e+01
-1.670750000000000000e+06,1.743750000000000000e+06,4.241986861403540532e-02,3.718952861331666782e+01
-1.670500000000000000e+06,1.743750000000000000e+06,4.272098056632786522e-02,3.754168190540463002e+01
-1.670250000000000000e+06,1.743750000000000000e+06,4.328942911676189609e-02,3.773055491739364697e+01
-1.670000000000000000e+06,1.743750000000000000e+06,4.398558707261016054e-02,3.805351716935609829e+01
-1.669750000000000000e+06,1.743750000000000000e+06,4.453239283746471266e-02,3.869070053228233519e+01
-1.669500000000000000e+06,1.743750000000000000e+06,4.476774760075710735e-02,3.924190849728927333e+01
-1.669250000000000000e+06,1.743750000000000000e+06,4.466390256970814709e-02,3.927306026889584700e+01
-1.669000000000000000e+06,1.743750000000000000e+06,4.413171984791813829e-02,3.850421878149290933e+01
-1.668750000000000000e+06,1.743750000000000000e+06,4.300594337506105647e-02,3.704426161659267791e+01
-1.668500000000000000e+06,1.743750000000000000e+06,4.193471897107464708e-02,3.518790597469535442e+01
-1.668250000000000000e+06,1.743750000000000000e+06,3.992887154712770892e-02,3.252307583092152754e+01
-1.668000000000000000e+06,1.743750000000000000e+06,3.571273566643148878e-02,2.934129850275292029e+01
-1.667750000000000000e+06,1.743750000000000000e+06,3.121984063078370175e-02,3.070673395486943491e+01
-1.667500000000000000e+06,1.743750000000000000e+06,2.823843897296568484e-02,3.315873815552913584e+01
-1.667250000000000000e+06,1.743750000000000000e+06,2.677706775278479445e-02,3.375074901499584712e+01
-1.667000000000000000e+06,1.743750000000000000e+06,2.505950816475407961e-02,3.214435663272081456e+01
-1.666750000000000000e+06,1.743750000000000000e+06,2.401411885788500011e-02,3.011811791693162377e+01
-1.666500000000000000e+06,1.743750000000000000e+06,2.348214498325125466e-02,2.893403266914117467e+01
-1.666250000000000000e+06,1.743750000000000000e+06,2.343208462462324781e-02,2.928546869746492121e+01
-1.666000000000000000e+06,1.743750000000000000e+06,2.387961732850005236e-02,3.090438183795589566e+01
-1.665750000000000000e+06,1.743750000000000000e+06,2.489989243505626171e-02,3.384682510852104542e+01
-1.665500000000000000e+06,1.743750000000000000e+06,2.586153058610202171e-02,3.722720060860513058e+01
-1.665250000000000000e+06,1.743750000000000000e+06,2.652592568715683718e-02,4.040050781882462161e+01
-1.665000000000000000e+06,1.743750000000000000e+06,2.662445323716711165e-02,4.301081339630184175e+01
-1.664750000000000000e+06,1.743750000000000000e+06,2.674396098154194212e-02,4.423518881586534235e+01
-1.664500000000000000e+06,1.743750000000000000e+06,2.674788507361725021e-02,4.443372025037501771e+01
-1.664250000000000000e+06,1.743750000000000000e+06,2.665716893394906584e-02,4.323984168056301769e+01
-1.664000000000000000e+06,1.743750000000000000e+06,2.655091587537392050e-02,3.972963183984211355e+01
-1.663750000000000000e+06,1.743750000000000000e+06,2.577658198157295466e-02,3.546091332187296530e+01
-1.663500000000000000e+06,1.743750000000000000e+06,2.452422963405642697e-02,3.199754978956201512e+01
-1.663250000000000000e+06,1.743750000000000000e+06,2.346070966590736717e-02,2.800005530699002065e+01
-1.663000000000000000e+06,1.743750000000000000e+06,2.183303218382548483e-02,2.388681533366639087e+01
-1.662750000000000000e+06,1.743750000000000000e+06,2.056155968852302340e-02,2.195584657043036714e+01
-1.662500000000000000e+06,1.743750000000000000e+06,2.024694577235128246e-02,2.048318557137264406e+01
-1.662250000000000000e+06,1.743750000000000000e+06,1.971464591356331120e-02,1.888999803103439490e+01
-1.662000000000000000e+06,1.743750000000000000e+06,1.913549191786818870e-02,1.712591227559573781e+01
-1.661750000000000000e+06,1.743750000000000000e+06,1.867305977155878094e-02,1.572536353875432269e+01
-1.661500000000000000e+06,1.743750000000000000e+06,1.828920950765822173e-02,1.486818594273370309e+01
-1.661250000000000000e+06,1.743750000000000000e+06,1.801918588290722656e-02,1.415999826527382766e+01
-1.661000000000000000e+06,1.743750000000000000e+06,1.793268310479115279e-02,1.390060414015317747e+01
-1.660750000000000000e+06,1.743750000000000000e+06,1.784991818234013539e-02,1.432138013337669236e+01
-1.660500000000000000e+06,1.743750000000000000e+06,1.786762969314939498e-02,1.494707967667898174e+01
-1.660250000000000000e+06,1.743750000000000000e+06,1.811208838274409871e-02,1.539069129051898699e+01
-1.660000000000000000e+06,1.743750000000000000e+06,1.835727852770896451e-02,1.570170017820157682e+01
-1.659750000000000000e+06,1.743750000000000000e+06,1.858598288486459915e-02,1.599858980754964932e+01
-1.659500000000000000e+06,1.743750000000000000e+06,1.865840174096729254e-02,1.602689931965505821e+01
-1.659250000000000000e+06,1.743750000000000000e+06,1.813532215960877991e-02,1.447799307874782926e+01
-1.659000000000000000e+06,1.743750000000000000e+06,1.483257727172040963e-02,-4.427064912247658413e+00
-1.658750000000000000e+06,1.743750000000000000e+06,1.024973862997671792e-02,-1.497831777546628018e+01
-1.658500000000000000e+06,1.743750000000000000e+06,3.407215718660941417e-03,-3.973402450950118237e+00
-1.658250000000000000e+06,1.743750000000000000e+06,1.301355688702404700e-03,-1.977708775975855815e+00
-1.658000000000000000e+06,1.743750000000000000e+06,6.717995155829381559e-04,-1.565081368870096412e+00
-1.657750000000000000e+06,1.743750000000000000e+06,1.752943127127093437e-05,-1.426605251647146133e+00
-1.657500000000000000e+06,1.743750000000000000e+06,-1.150720204390734414e-03,-1.598136981691425262e+00
-1.657250000000000000e+06,1.743750000000000000e+06,-1.887423789627987181e-03,-2.735286842920373829e+00
-1.657000000000000000e+06,1.743750000000000000e+06,-6.414658842700038388e-03,-9.078931197788477903e+00
-1.656750000000000000e+06,1.743750000000000000e+06,-9.038632655784348269e-03,-1.115291885402581329e+01
-1.688750000000000000e+06,1.744000000000000000e+06,-5.961447575118794528e-05,1.364354208334759733e+00
-1.688500000000000000e+06,1.744000000000000000e+06,-3.403417306918621321e-05,1.372194403433155685e+00
-1.688250000000000000e+06,1.744000000000000000e+06,-1.903424574456469287e-06,1.374671907179873642e+00
-1.688000000000000000e+06,1.744000000000000000e+06,-1.046513417700400961e-05,1.395312456841054427e+00
-1.687750000000000000e+06,1.744000000000000000e+06,-2.912080014193102473e-04,1.350086451329957526e+00
-1.687500000000000000e+06,1.744000000000000000e+06,-1.716933384413921182e-03,-3.284353985392272079e-01
-1.687250000000000000e+06,1.744000000000000000e+06,-7.837509388331720395e-03,-1.062997521522726174e+01
-1.687000000000000000e+06,1.744000000000000000e+06,-9.041302326811120893e-03,-1.329742956168317392e+01
-1.686750000000000000e+06,1.744000000000000000e+06,-9.282084112460925462e-03,-1.369348918780062263e+01
-1.686500000000000000e+06,1.744000000000000000e+06,-9.447245516839258839e-03,-1.543387026890849256e+01
-1.686250000000000000e+06,1.744000000000000000e+06,-9.699231633745725167e-03,-2.480592240924627845e+01
-1.686000000000000000e+06,1.744000000000000000e+06,-9.508081851098887372e-03,-3.137722619586494943e+01
-1.685750000000000000e+06,1.744000000000000000e+06,-9.216520911633413471e-03,-4.062430947121481495e+01
-1.685500000000000000e+06,1.744000000000000000e+06,-9.012964014329771789e-03,-4.648912240468752088e+01
-1.685250000000000000e+06,1.744000000000000000e+06,-8.905725270146311323e-03,-5.013854463189016997e+01
-1.685000000000000000e+06,1.744000000000000000e+06,-8.915013562939666514e-03,-5.604233255035831007e+01
-1.684750000000000000e+06,1.744000000000000000e+06,-8.983313612247953439e-03,-5.996507333491663871e+01
-1.684500000000000000e+06,1.744000000000000000e+06,-7.162449956485031355e-03,-6.621843227637174323e+01
-1.684250000000000000e+06,1.744000000000000000e+06,4.970317158485920706e-03,-7.870979926826498740e+01
-1.684000000000000000e+06,1.744000000000000000e+06,5.567867331868495140e-03,-9.278916329017172870e+01
-1.683750000000000000e+06,1.744000000000000000e+06,6.925648842352957746e-03,-1.045932287793135913e+02
-1.683500000000000000e+06,1.744000000000000000e+06,1.019024449585151371e-02,-1.191050445841848386e+02
-1.683250000000000000e+06,1.744000000000000000e+06,1.519427651364946286e-02,-1.298609390539358515e+02
-1.683000000000000000e+06,1.744000000000000000e+06,1.765827030392932984e-02,-1.399237402426113022e+02
-1.682750000000000000e+06,1.744000000000000000e+06,1.790798029344835285e-02,-1.439028254118559289e+02
-1.682500000000000000e+06,1.744000000000000000e+06,1.778934998399647749e-02,-1.464060493335376236e+02
-1.682250000000000000e+06,1.744000000000000000e+06,1.789275160222274230e-02,-1.472926967134454799e+02
-1.682000000000000000e+06,1.744000000000000000e+06,1.792313173924442449e-02,-1.497147168325757320e+02
-1.681750000000000000e+06,1.744000000000000000e+06,1.782470162874813524e-02,-1.510823133355036418e+02
-1.681500000000000000e+06,1.744000000000000000e+06,1.777913828244390149e-02,-1.511551493629968661e+02
-1.681250000000000000e+06,1.744000000000000000e+06,1.776938178312895134e-02,-1.509061980003365591e+02
-1.681000000000000000e+06,1.744000000000000000e+06,1.778436614240860858e-02,-1.506577280685121991e+02
-1.680750000000000000e+06,1.744000000000000000e+06,1.781936034608497255e-02,-1.504248577373860485e+02
-1.680500000000000000e+06,1.744000000000000000e+06,1.786718009592654088e-02,-1.502016393852681801e+02
-1.680250000000000000e+06,1.744000000000000000e+06,1.792496678661618936e-02,-1.498727301171682029e+02
-1.680000000000000000e+06,1.744000000000000000e+06,1.801273996102725761e-02,-1.488963681960672432e+02
-1.679750000000000000e+06,1.744000000000000000e+06,1.813806725573270662e-02,-1.469451916264182216e+02
-1.679500000000000000e+06,1.744000000000000000e+06,1.823591626794562881e-02,-1.455502227235323289e+02
-1.679250000000000000e+06,1.744000000000000000e+06,1.828019866985401698e-02,-1.448634151595686888e+02
-1.679000000000000000e+06,1.744000000000000000e+06,1.829485412649056730e-02,-1.443051466106600174e+02
-1.678750000000000000e+06,1.744000000000000000e+06,1.810360782289324733e-02,-1.415514146726702904e+02
-1.678500000000000000e+06,1.744000000000000000e+06,1.751331643655273940e-02,-1.393254697819949683e+02
-1.678250000000000000e+06,1.744000000000000000e+06,1.743623350307343944e-02,-1.371913515763961868e+02
-1.678000000000000000e+06,1.744000000000000000e+06,1.738025605104893956e-02,-1.274980954227331864e+02
-1.677750000000000000e+06,1.744000000000000000e+06,1.876603364520876283e-02,-1.181141147572049590e+02
-1.677500000000000000e+06,1.744000000000000000e+06,1.937540273318030803e-02,-1.122755571725934089e+02
-1.677250000000000000e+06,1.744000000000000000e+06,2.031356175668712349e-02,-9.920324314475953997e+01
-1.677000000000000000e+06,1.744000000000000000e+06,2.182844778558257204e-02,-8.197388173775789255e+01
-1.676750000000000000e+06,1.744000000000000000e+06,2.298164436462087068e-02,-7.253674562825582939e+01
-1.676500000000000000e+06,1.744000000000000000e+06,2.327424413209513987e-02,-6.827798235644107194e+01
