X,Y,Topo
-1655000,1658000,-1253.2294921875
-1654500,1658000,-1207.74584960938
-1654000,1658000,-1172.77026367188
-1653500,1658000,-1128.71997070313
-1653000,1658000,-1086.42834472656
-1652500,1658000,-1059.19543457031
-1652000,1658000,-1027.85717773438
-1651500,1658000,-980.495056152344
-1651000,1658000,-894.933410644531
-1650500,1658000,-848.040588378906
-1650000,1658000,-817.376037597656
-1649500,1658000,-763.469970703125
-1649000,1658000,-724.315368652344
-1648500,1658000,-695.748046875
-1648000,1658000,-689.429260253906
-1647500,1658000,-673.330505371094
-1647000,1658000,-633.068298339844
-1646500,1658000,-594.258972167969
-1646000,1658000,-546.704467773438
-1645500,1658000,-517.000915527344
-1645000,1658000,-497.014923095703
-1644500,1658000,-476.482025146484
-1644000,1658000,-456.941986083984
-1643500,1658000,-463.763610839844
-1643000,1658000,-505.389678955078
-1642500,1658000,-548.153503417969
-1642000,1658000,-565.416564941406
-1641500,1658000,-527.937194824219
-1641000,1658000,-490.280151367188
-1640500,1658000,-478.146728515625
-1640000,1658000,-461.477386474609
-1639500,1658000,-436.019866943359
-1639000,1658000,-411.611846923828
-1638500,1658000,-351.955291748047
-1638000,1658000,-280.661346435547
-1637500,1658000,-257.488189697266
-1637000,1658000,-277.833984375
-1636500,1658000,-326.191528320313
-1636000,1658000,-375.324737548828
-1635500,1658000,-396.164306640625
-1635000,1658000,-412.118377685547
-1634500,1658000,-422.324523925781
-1634000,1658000,-427.531219482422
-1633500,1658000,-427.731109619141
-1633000,1658000,-423.559600830078
-1632500,1658000,-418.668670654297
-1632000,1658000,-414.991394042969
-1631500,1658000,-412.733276367188
-1631000,1658000,-410.523040771484
-1630500,1658000,-408.601013183594
-1630000,1658000,-407.570251464844
-1629500,1658000,-404.782104492188
-1629000,1658000,-399.205383300781
-1628500,1658000,-391.418273925781
-1628000,1658000,-381.928253173828
-1627500,1658000,-370.484619140625
-1627000,1658000,-357.936096191406
-1626500,1658000,-346.390777587891
-1626000,1658000,-338.263427734375
-1625500,1658000,-334.624176025391
-1625000,1658000,-330.031463623047
-1624500,1658000,-323.242431640625
-1624000,1658000,-313.594940185547
-1623500,1658000,-306.682189941406
-1657500,1658500,-1414.05383300781
-1657000,1658500,-1353.82568359375
-1656500,1658500,-1305.16125488281
-1656000,1658500,-1268.515625
-1655500,1658500,-1238.53479003906
-1655000,1658500,-1191.64697265625
-1654500,1658500,-1142.80358886719
-1654000,1658500,-1097.36511230469
-1653500,1658500,-1063.0927734375
-1653000,1658500,-1037.45227050781
-1652500,1658500,-1012.10974121094
-1652000,1658500,-980.307556152344
-1651500,1658500,-942.406799316406
-1651000,1658500,-890.78564453125
-1650500,1658500,-834.240295410156
-1650000,1658500,-786.286315917969
-1649500,1658500,-738.122192382813
-1649000,1658500,-691.509155273438
-1648500,1658500,-649.507568359375
-1648000,1658500,-654.993835449219
-1647500,1658500,-648.149658203125
-1647000,1658500,-620.720092773438
-1646500,1658500,-585.509704589844
-1646000,1658500,-537.264709472656
-1645500,1658500,-504.306213378906
-1645000,1658500,-479.677062988281
-1644500,1658500,-458.294250488281
-1644000,1658500,-456.346710205078
-1643500,1658500,-452.096343994141
-1643000,1658500,-454.950561523438
-1642500,1658500,-509.720397949219
-1642000,1658500,-539.482421875
-1641500,1658500,-530.806579589844
-1641000,1658500,-516.098815917969
-1640500,1658500,-495.118896484375
-1640000,1658500,-458.601806640625
-1639500,1658500,-406.529846191406
-1639000,1658500,-354.088165283203
-1638500,1658500,-313.950439453125
-1638000,1658500,-271.376586914063
-1637500,1658500,-263.895324707031
-1637000,1658500,-290.135040283203
-1636500,1658500,-341.205230712891
-1636000,1658500,-370.634918212891
-1635500,1658500,-388.589935302734
-1635000,1658500,-401.473083496094
-1634500,1658500,-409.864624023438
-1634000,1658500,-414.372161865234
-1633500,1658500,-413.729919433594
-1633000,1658500,-408.394134521484
-1632500,1658500,-401.710357666016
-1632000,1658500,-399.107635498047
-1631500,1658500,-397.262756347656
-1631000,1658500,-395.095458984375
-1630500,1658500,-393.338806152344
-1630000,1658500,-392.653533935547
-1629500,1658500,-390.650207519531
-1629000,1658500,-385.953674316406
-1628500,1658500,-379.143829345703
-1628000,1658500,-369.721130371094
-1627500,1658500,-357.143249511719
-1627000,1658500,-343.072845458984
-1626500,1658500,-330.599884033203
-1626000,1658500,-321.996520996094
-1625500,1658500,-317.446472167969
-1625000,1658500,-313.492919921875
-1624500,1658500,-307.86279296875
-1624000,1658500,-300.777435302734
-1623500,1658500,-293.893249511719
-1658500,1659000,-1444.20544433594
-1658000,1659000,-1412.68762207031
-1657500,1659000,-1353.98669433594
-1657000,1659000,-1276.25061035156
-1656500,1659000,-1218.65515136719
-1656000,1659000,-1202.26135253906
-1655500,1659000,-1163.64904785156
-1655000,1659000,-1118.06127929688
-1654500,1659000,-1061.29455566406
-1654000,1659000,-1016.47869873047
-1653500,1659000,-1009.27325439453
-1653000,1659000,-997.574523925781
-1652500,1659000,-938.114562988281
-1652000,1659000,-894.987548828125
-1651500,1659000,-870.413757324219
-1651000,1659000,-834.867492675781
-1650500,1659000,-810.422119140625
-1650000,1659000,-758.956787109375
-1649500,1659000,-695.197265625
-1649000,1659000,-645.152465820313
-1648500,1659000,-610.877807617188
-1648000,1659000,-620.293518066406
-1647500,1659000,-627.938842773438
-1647000,1659000,-610.455383300781
-1646500,1659000,-566.198974609375
-1646000,1659000,-524.76025390625
-1645500,1659000,-498.743408203125
-1645000,1659000,-484.161376953125
-1644500,1659000,-465.555786132813
-1644000,1659000,-464.747161865234
-1643500,1659000,-446.004211425781
-1643000,1659000,-417.103698730469
-1642500,1659000,-425.685546875
-1642000,1659000,-459.735168457031
-1641500,1659000,-476.445343017578
-1641000,1659000,-487.366882324219
-1640500,1659000,-486.067230224609
-1640000,1659000,-467.433074951172
-1639500,1659000,-427.627288818359
-1639000,1659000,-382.533142089844
-1638500,1659000,-332.839813232422
-1638000,1659000,-312.981201171875
-1637500,1659000,-313.535552978516
-1637000,1659000,-332.302490234375
-1636500,1659000,-359.654541015625
-1636000,1659000,-379.232421875
-1635500,1659000,-387.422729492188
-1635000,1659000,-394.230102539063
-1634500,1659000,-399.548248291016
-1634000,1659000,-402.728576660156
-1633500,1659000,-399.684356689453
-1633000,1659000,-392.051330566406
-1632500,1659000,-385.838165283203
-1632000,1659000,-382.549346923828
-1631500,1659000,-381.187652587891
-1631000,1659000,-379.832702636719
-1630500,1659000,-378.376007080078
-1630000,1659000,-377.868591308594
-1629500,1659000,-376.584136962891
-1629000,1659000,-371.715209960938
-1628500,1659000,-365.156585693359
-1628000,1659000,-356.40478515625
-1627500,1659000,-344.941223144531
-1627000,1659000,-331.661987304688
-1626500,1659000,-319.815185546875
-1626000,1659000,-310.546478271484
-1625500,1659000,-303.892456054688
-1625000,1659000,-298.971923828125
-1624500,1659000,-293.835479736328
-1624000,1659000,-287.572631835938
-1623500,1659000,-280.429626464844
-1623000,1659000,-273.702545166016
-1659500,1659500,-1444.3408203125
-1659000,1659500,-1442.8388671875
-1658500,1659500,-1402.47595214844
-1658000,1659500,-1345.33898925781
-1657500,1659500,-1279.623046875
-1657000,1659500,-1214.77026367188
-1656500,1659500,-1168.712890625
-1656000,1659500,-1136.74206542969
-1655500,1659500,-1096.99572753906
-1655000,1659500,-1048.2373046875
-1654500,1659500,-1005.37805175781
-1654000,1659500,-979.510620117188
-1653500,1659500,-952.575744628906
-1653000,1659500,-867.843994140625
-1652500,1659500,-799.8427734375
-1652000,1659500,-725.975769042969
-1651500,1659500,-699.94287109375
-1651000,1659500,-715.598388671875
-1650500,1659500,-701.243957519531
-1650000,1659500,-677.463623046875
-1649500,1659500,-641.557312011719
-1649000,1659500,-622.130798339844
-1648500,1659500,-605.78271484375
-1648000,1659500,-599.534912109375
-1647500,1659500,-602.848876953125
-1647000,1659500,-576.481750488281
-1646500,1659500,-546.857116699219
-1646000,1659500,-512.083251953125
-1645500,1659500,-501.935699462891
-1645000,1659500,-505.600372314453
-1644500,1659500,-492.923461914063
-1644000,1659500,-475.936279296875
-1643500,1659500,-436.781585693359
-1643000,1659500,-399.906494140625
-1642500,1659500,-399.768707275391
-1642000,1659500,-417.880493164063
-1641500,1659500,-441.204132080078
-1641000,1659500,-449.761260986328
-1640500,1659500,-465.482788085938
-1640000,1659500,-471.165405273438
-1639500,1659500,-466.812133789063
-1639000,1659500,-440.814910888672
-1638500,1659500,-407.3681640625
-1638000,1659500,-406.337493896484
-1637500,1659500,-402.384918212891
-1637000,1659500,-403.969451904297
-1636500,1659500,-412.528106689453
-1636000,1659500,-399.708892822266
-1635500,1659500,-395.452758789063
-1635000,1659500,-393.802520751953
-1634500,1659500,-394.203643798828
-1634000,1659500,-392.2890625
-1633500,1659500,-388.657836914063
-1633000,1659500,-381.788116455078
-1632500,1659500,-374.282379150391
-1632000,1659500,-370.204437255859
-1631500,1659500,-366.411041259766
-1631000,1659500,-365.861206054688
-1630500,1659500,-365.330871582031
-1630000,1659500,-364.861511230469
-1629500,1659500,-363.136505126953
-1629000,1659500,-358.428558349609
-1628500,1659500,-352.380249023438
-1628000,1659500,-344.456451416016
-1627500,1659500,-335.101379394531
-1627000,1659500,-323.440582275391
-1626500,1659500,-311.011962890625
-1626000,1659500,-300.278503417969
-1625500,1659500,-291.878692626953
-1625000,1659500,-285.061767578125
-1624500,1659500,-278.893096923828
-1624000,1659500,-272.550872802734
-1623500,1659500,-265.884918212891
-1623000,1659500,-259.122894287109
-1661000,1660000,-1378.69055175781
-1660500,1660000,-1407.375
-1660000,1660000,-1415.87585449219
-1659500,1660000,-1403.19641113281
-1659000,1660000,-1365.27099609375
-1658500,1660000,-1312.337890625
-1658000,1660000,-1250.09680175781
-1657500,1660000,-1198.80004882813
-1657000,1660000,-1163.96276855469
-1656500,1660000,-1116.71508789063
-1656000,1660000,-1077.79370117188
-1655500,1660000,-1044.74157714844
-1655000,1660000,-1000.23986816406
-1654500,1660000,-959.605346679688
-1654000,1660000,-934.535034179688
-1653500,1660000,-844.596435546875
-1653000,1660000,-751.383850097656
-1652500,1660000,-681.466979980469
-1652000,1660000,-637.52685546875
-1651500,1660000,-628.946655273438
-1651000,1660000,-632.380615234375
-1650500,1660000,-615.305908203125
-1650000,1660000,-625.059692382813
-1649500,1660000,-641.343078613281
-1649000,1660000,-637.518127441406
-1648500,1660000,-624.80615234375
-1648000,1660000,-615.671142578125
-1647500,1660000,-608.431701660156
-1647000,1660000,-571.705078125
-1646500,1660000,-571.293640136719
-1646000,1660000,-560.186645507813
-1645500,1660000,-537.814331054688
-1645000,1660000,-544.987365722656
-1644500,1660000,-534.122436523438
-1644000,1660000,-508.347381591797
-1643500,1660000,-461.041900634766
-1643000,1660000,-458.253875732422
-1642500,1660000,-466.749877929688
-1642000,1660000,-465.869506835938
-1641500,1660000,-457.108489990234
-1641000,1660000,-459.715087890625
-1640500,1660000,-469.529510498047
-1640000,1660000,-482.470855712891
-1639500,1660000,-497.561401367188
-1639000,1660000,-500.423889160156
-1638500,1660000,-508.809356689453
-1638000,1660000,-504.171203613281
-1637500,1660000,-503.059295654297
-1637000,1660000,-488.232147216797
-1636500,1660000,-455.457763671875
-1636000,1660000,-426.571228027344
-1635500,1660000,-407.789123535156
-1635000,1660000,-402.110137939453
-1634500,1660000,-395.572326660156
-1634000,1660000,-390.775451660156
-1633500,1660000,-385.689788818359
-1633000,1660000,-378.672607421875
-1632500,1660000,-372.018768310547
-1632000,1660000,-366.371765136719
-1631500,1660000,-360.588500976563
-1631000,1660000,-355.030975341797
-1630500,1660000,-353.638732910156
-1630000,1660000,-353.911926269531
-1629500,1660000,-352.271087646484
-1629000,1660000,-348.114410400391
-1628500,1660000,-342.897674560547
-1628000,1660000,-336.223846435547
-1627500,1660000,-326.962707519531
-1627000,1660000,-315.70751953125
-1626500,1660000,-302.663909912109
-1626000,1660000,-290.0419921875
-1625500,1660000,-279.595092773438
-1625000,1660000,-270.373931884766
-1624500,1660000,-263.097900390625
-1624000,1660000,-256.48681640625
-1623500,1660000,-250.934234619141
-1623000,1660000,-245.03434753418
-1622500,1660000,-238.596084594727
-1662000,1660500,-1347.89025878906
-1661500,1660500,-1373.32934570313
-1661000,1660500,-1395.615234375
-1660500,1660500,-1373.00463867188
-1660000,1660500,-1330.94897460938
-1659500,1660500,-1300.06127929688
-1659000,1660500,-1264.47814941406
-1658500,1660500,-1211.35620117188
-1658000,1660500,-1170.86413574219
-1657500,1660500,-1145.80346679688
-1657000,1660500,-1106.69348144531
-1656500,1660500,-1051.66760253906
-1656000,1660500,-1019.765625
-1655500,1660500,-982.769348144531
-1655000,1660500,-943.318603515625
-1654500,1660500,-865.063903808594
-1654000,1660500,-758.868530273438
-1653500,1660500,-679.524353027344
-1653000,1660500,-652.530517578125
-1652500,1660500,-629.335266113281
-1652000,1660500,-629.865966796875
-1651500,1660500,-632.296569824219
-1651000,1660500,-644.206848144531
-1650500,1660500,-679.3251953125
-1650000,1660500,-685.861145019531
-1649500,1660500,-675.093994140625
-1649000,1660500,-674.677368164063
-1648500,1660500,-676.257873535156
-1648000,1660500,-693.169982910156
-1647500,1660500,-690.705078125
-1647000,1660500,-695.990112304688
-1646500,1660500,-690.997680664063
-1646000,1660500,-647.795776367188
-1645500,1660500,-623.495849609375
-1645000,1660500,-623.162536621094
-1644500,1660500,-604.190795898438
-1644000,1660500,-581.823852539063
-1643500,1660500,-584.520935058594
-1643000,1660500,-584.107238769531
-1642500,1660500,-546.621215820313
-1642000,1660500,-510.360748291016
-1641500,1660500,-473.052459716797
-1641000,1660500,-466.444549560547
-1640500,1660500,-476.359954833984
-1640000,1660500,-490.651641845703
-1639500,1660500,-510.739562988281
-1639000,1660500,-526.205871582031
-1638500,1660500,-541.059143066406
-1638000,1660500,-551.198486328125
-1637500,1660500,-545.594543457031
-1637000,1660500,-516.361328125
-1636500,1660500,-458.268402099609
-1636000,1660500,-416.459564208984
-1635500,1660500,-402.444549560547
-1635000,1660500,-387.963897705078
-1634500,1660500,-397.639678955078
-1634000,1660500,-395.137573242188
-1633500,1660500,-385.507354736328
-1633000,1660500,-375.120483398438
-1632500,1660500,-367.599670410156
-1632000,1660500,-362.050201416016
-1631500,1660500,-354.246307373047
-1631000,1660500,-344.371826171875
-1630500,1660500,-340.752624511719
-1630000,1660500,-342.791473388672
-1629500,1660500,-342.67333984375
-1629000,1660500,-339.928833007813
-1628500,1660500,-334.891784667969
-1628000,1660500,-327.907501220703
-1627500,1660500,-317.740478515625
-1627000,1660500,-305.497680664063
-1626500,1660500,-291.915954589844
-1626000,1660500,-276.955871582031
-1625500,1660500,-264.345245361328
-1625000,1660500,-253.940139770508
-1624500,1660500,-246.222381591797
-1624000,1660500,-239.880889892578
-1623500,1660500,-234.936218261719
-1623000,1660500,-230.26025390625
-1622500,1660500,-224.811218261719
-1663000,1661000,-1380.01818847656
-1662500,1661000,-1366.32299804688
-1662000,1661000,-1372.56750488281
-1661500,1661000,-1368.36486816406
-1661000,1661000,-1345.48388671875
-1660500,1661000,-1287.83776855469
-1660000,1661000,-1214.36340332031
-1659500,1661000,-1185.09631347656
-1659000,1661000,-1171.05517578125
-1658500,1661000,-1136.31213378906
-1658000,1661000,-1114.26318359375
-1657500,1661000,-1083.83532714844
-1657000,1661000,-1037.18383789063
-1656500,1661000,-993.372131347656
-1656000,1661000,-953.967041015625
-1655500,1661000,-883.994873046875
-1655000,1661000,-816.743041992188
-1654500,1661000,-740.167297363281
-1654000,1661000,-678.039733886719
-1653500,1661000,-651.837890625
-1653000,1661000,-658.968383789063
-1652500,1661000,-645.386352539063
-1652000,1661000,-681.404479980469
-1651500,1661000,-707.412109375
-1651000,1661000,-736.490356445313
-1650500,1661000,-757.887939453125
-1650000,1661000,-745.870483398438
-1649500,1661000,-710.722778320313
-1649000,1661000,-679.656555175781
-1648500,1661000,-700.07958984375
-1648000,1661000,-725.191162109375
-1647500,1661000,-748.001892089844
-1647000,1661000,-750.254760742188
-1646500,1661000,-742.0751953125
-1646000,1661000,-735.785034179688
-1645500,1661000,-745.470275878906
-1645000,1661000,-731.044555664063
